,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C),MPP3(A),MPP4(A),MPP3(V),MPP4(V),IT2(°C),MPP5(A),MPP6(A),MPP5(V),MPP6(V),IT3(°C)
2024-12-07 15:00:00,13152.0,0.0,0.0,0.0,13152.0,0.48333333333333334,0.5583333333333333,534.0833333333334,488.56666666666666,45.300000000000004,0.39999999999999997,0.0,307.98333333333335,0.0,43.375,0.5833333333333334,0.525,576.0333333333333,269.6,44.725
2024-12-07 16:00:00,3460.0,0.0,0.0,0.0,3460.0,0.10833333333333334,0.13333333333333333,503.05,450.7833333333333,44.75,0.016666666666666666,0.0,282.81666666666666,0.0,43.15,0.16666666666666666,0.15,525.3916666666667,251.54166666666666,44.125
2024-12-07 17:00:00,1501.0,0.0,0.0,0.0,1501.0,0.08333333333333333,0.008333333333333333,315.625,286.325,36.625,0.0,0.0,190.79166666666666,0.0,35.63333333333333,0.09166666666666667,0.075,348.425,165.09166666666667,39.71666666666667
2024-12-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,83.35000000000001,81.40833333333333,5.708333333333333,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.008333333333333333,46.94166666666666,23.233333333333334,2.7583333333333333
2024-12-08 09:00:00,6154.0,0.0,0.0,0.0,6154.0,0.20833333333333334,0.25,521.1666666666666,480.06666666666666,39.59166666666667,0.11666666666666665,0.0,289.7,0.0,32.65833333333333,0.275,0.2916666666666667,552.625,259.35833333333335,39.199999999999996
2024-12-08 10:00:00,23197.0,0.0,0.0,0.0,23197.0,0.7083333333333334,0.8416666666666667,560.3666666666667,510.0,44.03333333333333,0.7083333333333334,0.0,321.46666666666664,0.0,40.675000000000004,0.7833333333333333,1.8083333333333333,607.1333333333333,287.2416666666667,44.26666666666667
2024-12-08 11:00:00,29370.0,0.0,0.0,0.0,29370.0,0.9750000000000001,1.175,560.9,512.1,46.583333333333336,1.0666666666666667,0.0,322.7416666666667,0.0,42.708333333333336,1.075,1.6166666666666665,606.9166666666666,285.0416666666667,47.30833333333334
2024-12-08 12:00:00,44083.0,0.0,0.0,0.0,44083.0,1.3916666666666666,1.55,563.4,526.4083333333333,47.73333333333333,1.4083333333333332,0.0,322.53333333333336,0.0,43.699999999999996,1.375,3.375,609.5583333333333,285.71666666666664,47.96666666666667
2024-12-08 13:00:00,39202.0,0.0,0.0,0.0,39202.0,1.325,1.5916666666666668,565.725,512.3833333333333,47.1,1.4083333333333332,0.0,324.2416666666667,0.0,44.025,1.4333333333333333,2.0083333333333333,608.0500000000001,287.69166666666666,47.574999999999996
2024-12-08 14:00:00,22816.0,0.0,0.0,0.0,22816.0,0.8250000000000001,0.9333333333333332,551.2583333333333,496.69166666666666,46.68333333333334,0.7666666666666666,0.0,316.1416666666667,0.0,44.06666666666666,0.9500000000000001,0.9333333333333332,601.3000000000001,277.575,46.65
2024-12-08 15:00:00,11910.0,0.0,0.0,0.0,11910.0,0.425,0.5,536.5666666666667,485.56666666666666,45.725,0.3333333333333333,0.0,309.65000000000003,0.0,43.666666666666664,0.5333333333333333,0.48333333333333334,578.7166666666667,269.47499999999997,45.275
2024-12-08 16:00:00,5005.0,0.0,0.0,0.0,5005.0,0.15833333333333335,0.19166666666666665,509.14166666666665,463.6583333333333,44.9,0.05833333333333334,0.0,292.5416666666667,0.0,43.225,0.2333333333333333,0.21666666666666667,539.4083333333333,257.8666666666667,44.34166666666667
2024-12-08 17:00:00,1488.0,0.0,0.0,0.0,1488.0,0.09166666666666667,0.008333333333333333,327.3833333333334,302.575,40.375,0.0,0.0,171.4,0.0,32.13333333333333,0.09166666666666667,0.075,355.8666666666666,156.96666666666667,39.824999999999996
2024-12-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,38.775,38.775,2.558333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 09:00:00,2723.0,0.0,0.0,0.0,2723.0,0.10833333333333334,0.125,508.9083333333333,465.5416666666667,38.391666666666666,0.0,0.0,252.92499999999998,0.0,28.84166666666667,0.15833333333333335,0.1416666666666667,535.075,260.14166666666665,37.875
2024-12-09 10:00:00,5537.0,0.0,0.0,0.0,5537.0,0.15,0.225,520.0583333333333,473.0083333333334,43.025,0.06666666666666667,0.0,302.03333333333336,0.0,39.266666666666666,0.25,0.24166666666666667,554.5416666666666,267.28333333333336,42.675000000000004
2024-12-09 11:00:00,10770.0,0.0,0.0,0.0,10770.0,0.3666666666666667,0.44166666666666665,538.4916666666667,492.5,44.775,0.27499999999999997,0.0,311.9166666666667,0.0,41.56666666666667,0.44166666666666665,0.45,590.7833333333333,272.71666666666664,44.425000000000004
2024-12-09 12:00:00,14792.0,0.0,0.0,0.0,14792.0,0.5,0.6166666666666666,551.8083333333333,499.98333333333335,45.94166666666666,0.44166666666666665,0.0,316.31666666666666,0.0,42.541666666666664,0.6083333333333333,0.6166666666666667,606.25,275.28333333333336,45.675000000000004
2024-12-09 13:00:00,26293.0,0.0,0.0,0.0,26293.0,0.9249999999999999,1.0833333333333333,563.525,507.23333333333335,46.824999999999996,0.9333333333333332,0.0,321.825,0.0,43.041666666666664,0.9916666666666667,1.1416666666666666,612.05,285.72499999999997,46.550000000000004
2024-12-09 14:00:00,13089.0,0.0,0.0,0.0,13089.0,0.45,0.5416666666666666,543.2333333333333,493.5916666666667,47.34166666666667,0.375,0.0,309.80833333333334,0.0,43.275,0.5583333333333333,0.5083333333333333,587.1916666666667,274.7416666666667,47.1
2024-12-09 15:00:00,7200.0,0.0,0.0,0.0,7200.0,0.2333333333333333,0.3,531.9916666666667,481.7583333333334,46.61666666666667,0.13333333333333333,0.0,302.35833333333335,0.0,43.06666666666666,0.30833333333333335,0.30833333333333335,565.15,269.675,46.18333333333334
2024-12-09 16:00:00,4230.0,0.0,0.0,0.0,4230.0,0.13333333333333333,0.17500000000000002,508.95,461.56666666666666,46.025,0.041666666666666664,0.0,291.15000000000003,0.0,42.85,0.19999999999999998,0.17500000000000002,537.875,254.92499999999998,45.699999999999996
2024-12-09 17:00:00,1321.0,0.0,0.0,0.0,1321.0,0.08333333333333333,0.016666666666666666,325.93333333333334,300.4166666666667,37.74166666666667,0.0,0.0,124.88333333333333,0.0,21.3,0.08333333333333333,0.075,353.5333333333333,163.20833333333334,37.483333333333334
2024-12-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 09:00:00,3007.0,0.0,0.0,0.0,3007.0,0.1416666666666667,0.10833333333333334,541.8583333333333,494.34999999999997,38.36666666666667,0.0,0.0,220.73333333333335,0.0,22.650000000000002,0.15833333333333335,0.16666666666666666,512.2083333333334,278.5083333333333,37.574999999999996
2024-12-10 10:00:00,5943.0,0.0,0.0,0.0,5943.0,0.21666666666666667,0.20833333333333334,555.9416666666667,497.98333333333335,42.98333333333333,0.03333333333333333,0.0,320.8333333333333,0.0,37.88333333333333,0.25,0.25,554.65,277.93333333333334,42.61666666666667
2024-12-10 11:00:00,6877.0,0.0,0.0,0.0,6877.0,0.21666666666666667,0.25833333333333336,541.6999999999999,489.875,44.64166666666667,0.10833333333333334,0.0,314.6333333333334,0.0,40.94166666666667,0.2833333333333333,0.26666666666666666,562.9499999999999,277.65833333333336,44.225
2024-12-10 12:00:00,7890.0,0.0,0.0,0.0,7890.0,0.26666666666666666,0.3,536.35,490.2833333333333,45.333333333333336,0.17500000000000002,0.0,307.72499999999997,0.0,41.99166666666667,0.3083333333333333,0.3,578.5083333333333,275.075,44.89166666666667
2024-12-10 13:00:00,7998.0,0.0,0.0,0.0,7998.0,0.25833333333333336,0.30833333333333335,532.2833333333333,485.925,45.666666666666664,0.18333333333333335,0.0,306.84166666666664,0.0,42.458333333333336,0.35000000000000003,0.3416666666666666,583.9916666666667,272.5833333333333,45.25
2024-12-10 14:00:00,5817.0,0.0,0.0,0.0,5817.0,0.18333333333333335,0.21666666666666667,519.2416666666667,476.1333333333334,45.64166666666667,0.11666666666666668,0.0,300.85,0.0,42.5,0.2333333333333333,0.25,558.4250000000001,267.2416666666667,45.21666666666667
2024-12-10 15:00:00,4123.0,0.0,0.0,0.0,4123.0,0.10000000000000002,0.1416666666666667,511.925,464.0916666666667,45.53333333333333,0.008333333333333333,0.0,295.875,0.0,42.5,0.20000000000000004,0.19166666666666668,537.2666666666667,260.22499999999997,45.15833333333333
2024-12-10 16:00:00,2418.0,0.0,0.0,0.0,2418.0,0.10000000000000002,0.06666666666666667,489.0083333333334,442.4083333333333,45.25833333333333,0.0,0.0,277.77500000000003,0.0,42.483333333333334,0.11666666666666668,0.10000000000000002,508.075,243.61666666666667,44.958333333333336
2024-12-10 17:00:00,1262.0,0.0,0.0,0.0,1262.0,0.08333333333333333,0.0,291.0,249.5583333333333,37.324999999999996,0.0,0.0,115.44166666666666,0.0,21.175,0.08333333333333333,0.06666666666666667,307.40000000000003,143.46666666666667,37.09166666666667
2024-12-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 09:00:00,1797.0,0.0,0.0,0.0,1797.0,0.10000000000000002,0.06666666666666667,476.675,433.6333333333334,34.574999999999996,0.008333333333333333,0.0,186.29166666666666,0.0,20.008333333333333,0.125,0.09166666666666667,451.25,220.525,31.275000000000002
2024-12-11 10:00:00,6580.0,0.0,0.0,0.0,6580.0,0.20833333333333334,0.25833333333333336,521.7583333333333,476.8,42.50833333333333,0.10833333333333334,0.0,301.80833333333334,0.0,38.733333333333334,0.3,0.25,563.975,265.7083333333333,42.166666666666664
2024-12-11 11:00:00,10985.0,0.0,0.0,0.0,10985.0,0.3833333333333333,0.44166666666666665,541.1750000000001,493.1666666666667,44.69166666666666,0.3,0.0,311.2,0.0,41.425000000000004,0.47500000000000003,0.42500000000000004,599.7916666666666,271.68333333333334,44.375
2024-12-11 12:00:00,12879.0,0.0,0.0,0.0,12879.0,0.45,0.5333333333333333,545.1999999999999,494.7833333333333,45.699999999999996,0.3833333333333333,0.0,313.22499999999997,0.0,42.36666666666667,0.525,0.5166666666666667,599.9333333333333,275.71666666666664,45.50833333333333
2024-12-11 13:00:00,8510.0,0.0,0.0,0.0,8510.0,0.27499999999999997,0.3333333333333333,531.875,483.43333333333334,45.9,0.19999999999999998,0.0,309.03333333333336,0.0,42.63333333333333,0.39166666666666666,0.3416666666666666,577.3333333333334,269.15000000000003,45.75
2024-12-11 14:00:00,11422.0,0.0,0.0,0.0,11422.0,0.3833333333333333,0.47500000000000003,542.6833333333333,493.14166666666665,45.96666666666667,0.3333333333333333,0.0,310.93333333333334,0.0,42.74166666666667,0.48333333333333334,0.4666666666666666,594.4916666666667,275.60833333333335,45.791666666666664
2024-12-11 15:00:00,5881.0,0.0,0.0,0.0,5881.0,0.17500000000000002,0.2333333333333333,521.8666666666667,476.4083333333333,45.975,0.10833333333333334,0.0,300.3833333333333,0.0,42.75833333333333,0.26666666666666666,0.24166666666666667,557.1333333333333,264.73333333333335,45.725
2024-12-11 16:00:00,3278.0,0.0,0.0,0.0,3278.0,0.10000000000000002,0.13333333333333333,503.93333333333334,454.175,45.64166666666667,0.016666666666666666,0.0,286.55833333333334,0.0,42.583333333333336,0.15833333333333335,0.1416666666666667,527.3916666666667,257.28333333333336,45.30833333333334
2024-12-11 17:00:00,1498.0,0.0,0.0,0.0,1498.0,0.09166666666666667,0.016666666666666666,347.3333333333333,317.825,41.28333333333333,0.0,0.0,185.1,0.0,31.84166666666667,0.09166666666666667,0.075,374.10833333333335,162.31666666666666,41.05833333333333
2024-12-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 09:00:00,1662.0,0.0,0.0,0.0,1662.0,0.10000000000000002,0.075,499.2166666666667,462.8833333333334,37.391666666666666,0.0,0.0,189.22500000000002,0.0,20.008333333333333,0.11666666666666668,0.09166666666666667,417.98333333333335,211.85,31.208333333333332
2024-12-12 10:00:00,6305.0,0.0,0.0,0.0,6305.0,0.19999999999999998,0.24166666666666667,523.9583333333334,480.34999999999997,42.483333333333334,0.10000000000000002,0.0,316.05833333333334,0.0,37.516666666666666,0.2916666666666667,0.25833333333333336,563.875,269.23333333333335,42.11666666666667
2024-12-12 11:00:00,10177.0,0.0,0.0,0.0,10177.0,0.35000000000000003,0.39166666666666666,541.375,491.175,44.61666666666667,0.25833333333333336,0.0,312.40000000000003,0.0,40.975,0.44166666666666665,0.43333333333333335,591.8916666666667,273.52500000000003,44.291666666666664
2024-12-12 12:00:00,13482.0,0.0,0.0,0.0,13482.0,0.4666666666666666,0.5333333333333333,553.6333333333333,495.7,45.6,0.39166666666666666,0.0,316.35833333333335,0.0,42.225,0.5333333333333333,0.5499999999999999,606.1999999999999,278.46666666666664,45.416666666666664
2024-12-12 13:00:00,13198.0,0.0,0.0,0.0,13198.0,0.48333333333333334,0.5166666666666667,547.8833333333333,495.1583333333333,46.074999999999996,0.4000000000000001,0.0,314.925,0.0,42.675000000000004,0.5333333333333333,0.5416666666666666,604.5333333333333,275.98333333333335,45.94166666666666
2024-12-12 14:00:00,10414.0,0.0,0.0,0.0,10414.0,0.35000000000000003,0.42500000000000004,538.6999999999999,490.26666666666665,46.18333333333334,0.2833333333333333,0.0,313.40833333333336,0.0,42.79999999999999,0.44166666666666665,0.42500000000000004,587.5333333333333,276.30833333333334,45.96666666666667
2024-12-12 15:00:00,8326.0,0.0,0.0,0.0,8326.0,0.26666666666666666,0.3333333333333333,536.2666666666667,485.2583333333334,46.06666666666666,0.19166666666666668,0.0,310.77500000000003,0.0,42.79999999999999,0.3666666666666667,0.3333333333333333,579.3333333333334,273.6166666666667,45.875
2024-12-12 16:00:00,3913.0,0.0,0.0,0.0,3913.0,0.13333333333333333,0.1416666666666667,510.8666666666666,461.72499999999997,45.800000000000004,0.03333333333333333,0.0,292.78333333333336,0.0,42.68333333333334,0.18333333333333335,0.15833333333333335,538.4166666666666,256.56666666666666,45.50833333333333
2024-12-12 17:00:00,1458.0,0.0,0.0,0.0,1458.0,0.08333333333333333,0.0,349.1583333333333,304.85,41.35,0.0,0.0,195.95000000000002,0.0,35.375,0.10000000000000002,0.08333333333333333,391.48333333333335,177.79999999999998,44.81666666666666
2024-12-12 18:00:00,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
